IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.42.155,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,2.91
8.218.1.163,2087,2087,true,HKG,Asia Pacific,Hong Kong,110,2.90
47.76.227.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,2.90
47.76.94.15,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,2.89
8.218.173.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,2.89
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,2.88
47.238.6.102,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,2.87
47.76.233.67,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,2.87
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,2.87
47.238.5.0,2053,2053,true,HKG,Asia Pacific,Hong Kong,145,2.86
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,2.86
47.237.92.26,2096,2096,true,SIN,Asia Pacific,Singapore,106,2.84
8.210.89.245,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,2.84
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,2.84
8.211.195.135,8443,443,true,LHR,Europe,London,187,2.83
47.243.206.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,108,2.83
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,2.83
47.237.95.146,2083,2083,true,SIN,Asia Pacific,Singapore,69,2.82
8.218.181.189,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,2.82
47.76.222.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,2.82
47.253.130.14,8443,443,true,IAD,North America,Ashburn,239,2.82
47.236.80.110,2083,2083,true,SIN,Asia Pacific,Singapore,107,2.81
8.219.229.190,2083,2083,true,SIN,Asia Pacific,Singapore,72,2.81
47.90.141.204,443,443,true,LAX,North America,Los Angeles,236,2.79
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,91,2.77
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,49,2.77
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,2.77
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,90,2.77
47.242.42.153,8443,8443,true,HKG,Asia Pacific,Hong Kong,101,2.77
47.250.150.193,80,443,true,SIN,Asia Pacific,Singapore,67,2.76
47.76.214.139,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,2.76
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,73,2.76
47.243.169.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,109,2.76
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,112,2.75
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,64,2.74
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,63,2.74
8.210.203.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,2.74
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,2.74
8.218.173.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,2.73
47.76.227.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,2.72
8.217.66.3,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,2.72
8.210.175.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,97,2.72
8.217.66.3,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,2.72
47.243.255.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,2.72
47.236.180.24,2053,2053,true,SIN,Asia Pacific,Singapore,92,2.71
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,2.71
47.76.213.245,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,2.71
47.243.255.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,2.70
8.218.11.90,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,2.70
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,2.70
8.219.51.211,8443,8443,true,SIN,Asia Pacific,Singapore,73,2.70
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,81,2.69
8.218.98.75,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,2.69
47.243.255.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,2.68
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,147,2.68
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,2.68
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,61,2.68
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,2.68
47.236.130.95,2087,2087,true,SIN,Asia Pacific,Singapore,90,2.67
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,76,2.67
8.217.147.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,2.66
47.236.149.107,2083,2083,true,SIN,Asia Pacific,Singapore,75,2.65
47.243.60.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,2.65
8.210.85.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,2.64
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,81,2.64
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,2.63
47.242.119.104,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,2.63
47.76.213.245,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,2.62
47.242.107.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,81,2.61
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,29,2.61
8.217.66.3,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,2.60
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,50,2.59
47.250.155.143,80,443,true,SIN,Asia Pacific,Singapore,81,2.59
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,2.59
8.219.60.54,8443,8443,true,SIN,Asia Pacific,Singapore,51,2.58
47.76.26.26,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,2.58
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,90,2.57
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,67,2.57
47.250.157.38,80,443,true,SIN,Asia Pacific,Singapore,43,2.57
8.217.72.0,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,2.56
8.219.248.47,2087,2087,true,SIN,Asia Pacific,Singapore,75,2.56
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,2.56
47.76.203.101,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,2.56
47.238.131.39,443,443,true,HKG,Asia Pacific,Hong Kong,85,2.55
8.218.3.198,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,2.55
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,141,2.55
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,117,2.54
47.238.0.114,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,2.53
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,2.53
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,2.53
47.236.170.225,8443,8443,true,SIN,Asia Pacific,Singapore,94,2.50
47.243.91.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,2.50
47.238.0.114,8443,8443,true,HKG,Asia Pacific,Hong Kong,120,2.49
47.237.84.173,8443,8443,true,SIN,Asia Pacific,Singapore,60,2.49
47.76.192.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,2.49
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,2.49
8.222.244.192,2096,2096,true,SIN,Asia Pacific,Singapore,62,2.48
47.250.152.108,8443,443,true,SIN,Asia Pacific,Singapore,43,2.47
47.76.29.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,2.46
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,2.46
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,2.45
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,2.45
47.243.243.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,2.45
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,80,2.43
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,2.43
47.236.170.54,2053,2053,true,SIN,Asia Pacific,Singapore,101,2.43
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,2.42
47.236.80.110,2087,2087,true,SIN,Asia Pacific,Singapore,99,2.42
47.76.192.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,2.41
47.243.255.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,2.41
47.242.107.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,2.40
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,65,2.40
8.222.215.228,2053,2053,true,SIN,Asia Pacific,Singapore,44,2.39
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,2.39
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,2.38
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,2.37
47.76.233.67,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,2.37
8.222.144.50,2053,2053,true,SIN,Asia Pacific,Singapore,34,2.36
47.250.153.55,80,443,true,SIN,Asia Pacific,Singapore,36,2.36
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,2.34
47.243.5.154,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,2.33
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,2.33
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,59,2.33
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,2.33
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.32
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,2.31
8.217.91.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,2.31
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,2.30
8.222.165.117,8443,8443,true,SIN,Asia Pacific,Singapore,109,2.30
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,67,2.30
47.243.42.155,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,2.30
8.218.87.104,443,443,true,HKG,Asia Pacific,Hong Kong,81,2.29
47.76.227.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,2.28
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,2.27
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,2.26
8.218.81.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,2.25
47.238.40.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,2.25
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,2.24
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,2.24
47.245.96.80,2087,2087,true,SIN,Asia Pacific,Singapore,87,2.23
47.242.107.109,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,2.23
8.210.48.107,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,2.22
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,2.22
47.237.121.38,2087,2087,true,SIN,Asia Pacific,Singapore,50,2.21
47.242.36.78,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,2.21
8.210.85.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,2.21
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,2.20
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,54,2.20
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,76,2.20
47.243.26.83,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,2.19
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,2.18
47.242.7.162,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.17
47.242.107.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,2.17
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,69,2.17
47.243.186.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,2.17
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,2.17
47.250.155.74,80,443,true,SIN,Asia Pacific,Singapore,56,2.17
8.218.122.55,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,2.17
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,2.16
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,65,2.16
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.15
8.218.228.152,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,2.15
47.76.225.255,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,2.13
47.243.70.186,8443,8443,true,HKG,Asia Pacific,Hong Kong,81,2.13
47.238.0.114,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,2.12
8.217.181.213,2087,2087,true,HKG,Asia Pacific,Hong Kong,109,2.12
8.219.174.213,2087,2087,true,SIN,Asia Pacific,Singapore,71,2.12
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,68,2.11
47.250.50.53,80,443,true,SIN,Asia Pacific,Singapore,37,2.11
8.219.42.72,2096,2096,true,SIN,Asia Pacific,Singapore,50,2.10
47.238.40.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,2.10
47.237.121.38,2096,2096,true,SIN,Asia Pacific,Singapore,77,2.09
47.239.12.227,80,443,true,SIN,Asia Pacific,Singapore,49,2.07
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,81,2.07
47.243.5.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,2.07
47.238.131.39,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,2.07
47.243.42.155,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,2.06
47.243.18.199,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,2.06
8.218.132.209,80,443,true,SIN,Asia Pacific,Singapore,86,2.06
8.218.228.152,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,2.06
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,67,2.06
47.238.44.224,80,443,true,SIN,Asia Pacific,Singapore,76,2.05
47.250.159.165,80,443,true,SIN,Asia Pacific,Singapore,46,2.05
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,182,2.04
8.219.40.37,2053,2053,true,SIN,Asia Pacific,Singapore,80,2.04
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,2.04
8.218.65.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,2.03
47.238.0.114,2053,2053,true,HKG,Asia Pacific,Hong Kong,124,2.02
8.210.43.213,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,2.02
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,2.02
8.219.222.98,2083,2083,true,SIN,Asia Pacific,Singapore,111,2.01
47.242.157.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,2.01
47.238.6.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,1.99
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,1.98
8.217.121.207,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,1.97
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,71,1.96
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,1.95
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,1.94
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,1.93
47.238.131.39,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,1.92
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,1.92
8.218.53.110,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,1.90
8.210.203.7,2096,2096,true,HKG,Asia Pacific,Hong Kong,36,1.89
47.242.119.104,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,1.89
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,113,1.89
47.76.213.245,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,1.88
8.218.1.163,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,1.88
47.243.186.171,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,1.88
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,105,1.88
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,89,1.87
47.236.237.90,8443,8443,true,SIN,Asia Pacific,Singapore,41,1.86
47.76.233.67,2053,2053,true,HKG,Asia Pacific,Hong Kong,35,1.85
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,1.85
47.243.42.155,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,1.85
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,185,1.83
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,1.83
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,82,1.83
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,33,1.82
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,1.81
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,1.80
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,1.80
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,1.79
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,1.79
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,1.78
8.218.74.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,108,1.78
47.238.131.39,443,443,true,HKG,Asia Pacific,Hong Kong,80,1.77
47.243.5.154,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,1.76
8.222.244.192,2087,2087,true,SIN,Asia Pacific,Singapore,34,1.76
47.236.232.148,2083,2083,true,SIN,Asia Pacific,Singapore,90,1.76
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,94,1.74
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,59,1.74
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,147,1.73
8.210.89.245,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,1.73
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,1.71
47.243.186.171,2087,2087,true,HKG,Asia Pacific,Hong Kong,119,1.71
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,1.70
47.243.70.186,2053,2053,true,HKG,Asia Pacific,Hong Kong,111,1.69
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,1.69
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,99,1.68
47.238.131.39,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,1.67
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,1.67
47.243.186.171,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,1.66
8.219.229.190,2096,2096,true,SIN,Asia Pacific,Singapore,175,1.66
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,1.66
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,47,1.65
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,1.64
8.210.85.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,1.64
8.218.74.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,1.64
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,1.63
47.236.146.249,2053,2053,true,SIN,Asia Pacific,Singapore,58,1.63
47.76.192.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,1.63
47.76.26.26,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,1.62
47.76.218.163,443,443,true,HKG,Asia Pacific,Hong Kong,63,1.62
47.250.155.240,80,443,true,SIN,Asia Pacific,Singapore,56,1.61
8.218.1.163,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,1.61
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,65,1.61
47.76.227.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,1.61
8.219.235.164,2053,2053,true,SIN,Asia Pacific,Singapore,66,1.60
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,1.60
47.76.227.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,1.58
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,1.58
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,1.57
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,1.57
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,74,1.56
47.76.227.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,1.56
8.217.66.3,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,1.55
8.219.199.220,443,443,true,SIN,Asia Pacific,Singapore,90,1.55
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,1.54
8.219.139.13,2096,2096,true,SIN,Asia Pacific,Singapore,60,1.53
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,51,1.53
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,107,1.52
8.210.34.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,1.52
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,1.52
47.236.80.110,2096,2096,true,SIN,Asia Pacific,Singapore,58,1.50
8.210.43.213,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,1.49
47.242.252.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,97,1.48
8.217.72.0,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,1.47
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,35,1.46
8.218.74.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,1.46
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,43,1.45
8.218.81.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,1.45
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,1.45
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,1.44
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,67,1.44
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,155,1.44
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,1.43
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,1.43
8.217.159.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,1.41
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,174,1.40
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,1.39
8.217.154.218,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,1.38
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,1.37
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,1.37
47.245.142.16,8443,443,true,FRA,Europe,Frankfurt,154,1.37
47.242.125.241,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,1.37
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,208,1.37
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,96,1.36
8.218.228.152,2083,2083,true,HKG,Asia Pacific,Hong Kong,131,1.36
8.210.118.122,443,443,true,HKG,Asia Pacific,Hong Kong,66,1.35
8.211.195.135,8443,443,true,LHR,Europe,London,201,1.34
47.236.169.15,2053,2053,true,SIN,Asia Pacific,Singapore,96,1.34
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,1.33
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,1.32
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,1.30
47.76.218.163,443,443,true,HKG,Asia Pacific,Hong Kong,53,1.29
47.243.5.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,1.28
8.210.34.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,1.28
47.76.225.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,1.28
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,71,1.28
47.76.227.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,1.26
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,1.26
47.76.227.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,1.23
8.218.65.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,1.22
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,1.21
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,1.21
47.238.6.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,1.21
47.76.192.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,1.19
8.210.89.245,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,1.19
8.210.48.107,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,1.18
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,71,1.18
47.76.189.214,443,443,true,HKG,Asia Pacific,Hong Kong,64,1.15
8.218.3.198,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,1.14
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,62,1.14
47.76.222.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,1.10
47.76.227.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,1.07
8.219.98.13,2096,2096,true,SIN,Asia Pacific,Singapore,92,1.07
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,1.07
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,55,1.06
8.218.53.110,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,1.06
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,1.06
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,1.05
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,1.05
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,52,1.03
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,1.03
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,1.01
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,227,0.99
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,155,0.99
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,108,0.99
8.218.98.75,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,0.97
8.218.98.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,0.97
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,63,0.96
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,0.96
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,0.96
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,0.94
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,153,0.94
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,78,0.92
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,0.91
